count,cpu_usage,memory_usage,signal
59622,28,83,yes
59623,36,87,yes
59624,84,89,yes
59625,2,39,no
59626,48,10,no
59627,88,18,yes
59628,41,23,no
59629,65,25,yes
59630,75,91,yes
59631,70,96,yes
59632,18,53,no
59633,15,88,yes
59634,66,84,yes
59635,6,100,yes
59636,16,13,no
59637,71,24,yes
59638,51,62,yes
59639,16,58,no
59640,53,46,no
59641,4,69,yes
59642,49,14,no
59643,31,12,no
59644,46,69,yes
59645,46,80,yes
59646,9,76,yes
59647,91,6,yes
59648,20,84,yes
59649,29,14,no
59650,14,21,no
59651,65,30,yes
59652,46,67,yes
59653,56,18,no
59654,6,35,no
59655,33,84,yes
59656,23,8,no
59657,96,2,yes
59658,48,7,no
59659,74,68,yes
59660,31,85,yes
59661,74,67,yes
59662,81,42,yes
59663,7,87,yes
59664,35,88,yes
59665,42,46,no
59666,96,25,yes
59667,26,12,no
59668,83,36,yes
59669,48,84,yes
59670,58,49,no
59671,79,54,yes
59672,55,19,no
59673,77,46,yes
59674,74,92,yes
59675,6,97,yes
59676,77,98,yes
59677,2,24,no
59678,6,54,no
59679,19,91,yes
59680,32,63,yes
59681,39,70,yes
59682,21,17,no
59683,85,3,yes
59684,39,68,yes
59685,32,61,yes
59686,91,27,yes
59687,40,82,yes
59688,43,27,no
59689,19,23,no
59690,75,74,yes
59691,32,37,no
59692,28,65,yes
59693,84,26,yes
59694,1,16,no
59695,27,12,no
59696,81,72,yes
59697,7,76,yes
59698,47,22,no
59699,89,39,yes
59700,30,89,yes
59701,34,68,yes
59702,88,3,yes
59703,72,63,yes
59704,33,50,no
59705,54,20,no
59706,23,83,yes
59707,71,16,yes
59708,23,2,no
59709,66,55,yes
59710,33,75,yes
59711,22,1,no
59712,51,50,no
59713,52,95,yes
59714,1,65,yes
59715,90,22,yes
59716,45,21,no
59717,42,83,yes
59718,63,79,yes
59719,47,56,no
59720,81,72,yes
59721,11,56,no
59722,90,90,yes
59723,99,9,yes
59724,5,94,yes
59725,93,91,yes
59726,89,42,yes
59727,45,23,no
59728,94,46,yes
59729,24,27,no
59730,38,13,no
59731,18,16,no
59732,71,28,yes
59733,66,1,yes
59734,15,46,no
59735,70,95,yes
59736,63,1,yes
59737,60,97,yes
59738,20,23,no
59739,43,22,no
59740,99,55,yes
59741,62,23,yes
59742,28,72,yes
59743,40,61,yes
59744,93,41,yes
59745,52,49,no
59746,87,66,yes
59747,54,54,no
59748,86,9,yes
59749,76,69,yes
59750,54,35,no
59751,20,78,yes
59752,65,92,yes
59753,4,70,yes
59754,58,46,no
59755,35,75,yes
59756,88,29,yes
59757,64,19,yes
59758,98,86,yes
59759,5,7,no
59760,39,62,yes
59761,6,8,no
59762,37,95,yes
59763,58,52,no
59764,22,16,no
59765,17,34,no
59766,89,40,yes
59767,69,55,yes
59768,82,65,yes
59769,52,34,no
59770,18,31,no
59771,3,59,no
59772,20,26,no
59773,46,37,no
59774,91,11,yes
59775,73,65,yes
59776,93,41,yes
59777,76,100,yes
59778,88,61,yes
59779,66,4,yes
59780,46,64,yes
59781,49,100,yes
59782,70,41,yes
59783,60,21,no
59784,80,59,yes
59785,18,85,yes
59786,29,66,yes
59787,86,92,yes
59788,63,26,yes
59789,95,82,yes
59790,46,87,yes
59791,51,30,no
59792,30,21,no
59793,62,27,yes
59794,1,24,no
59795,42,67,yes
59796,49,53,no
59797,9,40,no
59798,6,30,no
59799,98,81,yes
59800,15,20,no
59801,31,65,yes
59802,63,96,yes
59803,63,32,yes
59804,40,13,no
59805,35,52,no
59806,44,91,yes
59807,75,95,yes
59808,27,100,yes
59809,38,48,no
59810,72,31,yes
59811,66,31,yes
59812,33,30,no
59813,55,8,no
59814,28,47,no
59815,39,58,no
59816,3,40,no
59817,96,80,yes
59818,19,48,no
59819,30,73,yes
59820,72,51,yes
59821,94,57,yes
59822,70,84,yes
59823,79,29,yes
59824,2,84,yes
59825,22,36,no
59826,22,100,yes
59827,28,33,no
59828,69,31,yes
59829,4,80,yes
59830,38,2,no
59831,29,84,yes
59832,86,87,yes
59833,67,81,yes
59834,93,1,yes
59835,98,71,yes
59836,84,94,yes
59837,34,80,yes
59838,59,89,yes
59839,46,49,no
59840,71,88,yes
59841,100,93,yes
59842,74,78,yes
59843,27,68,yes
59844,70,17,yes
59845,1,64,yes
59846,59,26,no
59847,23,46,no
59848,3,31,no
59849,7,37,no
59850,44,93,yes
59851,100,83,yes
59852,62,100,yes
59853,66,37,yes
59854,3,60,no
59855,87,58,yes
59856,81,98,yes
59857,5,16,no
59858,48,2,no
59859,66,89,yes
59860,58,38,no
59861,18,82,yes
59862,30,95,yes
59863,83,61,yes
59864,56,12,no
59865,7,72,yes
59866,51,3,no
59867,92,68,yes
59868,50,86,yes
59869,8,10,no
59870,15,68,yes
59871,61,30,yes
59872,51,32,no
59873,90,85,yes
59874,57,49,no
59875,49,49,no
59876,74,9,yes
59877,3,78,yes
59878,12,77,yes
59879,77,75,yes
59880,72,88,yes
59881,72,16,yes
59882,4,46,no
59883,25,2,no
59884,19,59,no
59885,41,36,no
59886,14,85,yes
59887,77,61,yes
59888,21,63,yes
59889,10,12,no
59890,46,32,no
59891,87,60,yes
59892,41,25,no
59893,74,86,yes
59894,84,76,yes
59895,5,54,no
59896,83,14,yes
59897,21,24,no
59898,89,98,yes
59899,34,95,yes
59900,95,1,yes
59901,93,11,yes
59902,2,5,no
59903,57,4,no
59904,21,84,yes
59905,66,70,yes
59906,34,75,yes
59907,32,41,no
59908,87,74,yes
59909,23,50,no
59910,59,67,yes
59911,53,65,yes
59912,17,84,yes
59913,55,5,no
59914,99,79,yes
59915,43,19,no
59916,91,96,yes
59917,90,56,yes
59918,41,62,yes
59919,34,38,no
59920,46,21,no
59921,30,51,no
59922,86,18,yes
59923,21,85,yes
59924,62,60,yes
59925,67,15,yes
59926,37,70,yes
59927,80,99,yes
59928,6,8,no
59929,81,60,yes
59930,47,95,yes
59931,63,87,yes
59932,4,58,no
59933,53,36,no
59934,5,37,no
59935,85,58,yes
59936,19,31,no
59937,95,13,yes
59938,30,8,no
59939,57,86,yes
59940,62,20,yes
59941,43,3,no
59942,64,2,yes
59943,23,68,yes
59944,84,73,yes
59945,60,72,yes
59946,66,72,yes
59947,84,35,yes
59948,19,83,yes
59949,95,95,yes
59950,98,66,yes
59951,13,7,no
59952,81,98,yes
59953,29,56,no
59954,79,86,yes
59955,39,95,yes
59956,62,53,yes
59957,31,37,no
59958,29,25,no
59959,49,86,yes
59960,93,72,yes
59961,74,19,yes
59962,29,24,no
59963,13,4,no
59964,88,72,yes
59965,1,12,no
59966,62,79,yes
59967,15,68,yes
59968,35,52,no
59969,57,43,no
59970,45,71,yes
59971,19,77,yes
59972,14,89,yes
59973,80,4,yes
59974,67,42,yes
59975,14,80,yes
59976,6,43,no
59977,51,28,no
59978,24,14,no
59979,100,18,yes
59980,97,10,yes
59981,20,76,yes
59982,10,18,no
59983,78,4,yes
59984,79,47,yes
59985,88,51,yes
59986,67,54,yes
59987,14,25,no
59988,100,77,yes
59989,16,28,no
59990,38,40,no
59991,45,94,yes
59992,98,89,yes
59993,1,86,yes
59994,87,91,yes
59995,2,16,no
59996,1,20,no
59997,81,46,yes
59998,52,60,no
59999,92,6,yes
60000,64,49,yes
60001,76,4,yes
60002,67,95,yes
60003,8,67,yes
60004,64,21,yes
60005,64,96,yes
60006,80,46,yes
60007,89,24,yes
60008,26,47,no
60009,92,72,yes
60010,75,20,yes
60011,50,95,yes
60012,83,99,yes
60013,82,45,yes
60014,41,87,yes
60015,47,85,yes
60016,84,33,yes
60017,98,73,yes
60018,77,64,yes
60019,79,80,yes
60020,28,21,no
60021,24,71,yes
60022,3,78,yes
60023,44,70,yes
60024,46,44,no
60025,11,76,yes
60026,72,13,yes
60027,22,10,no
60028,92,48,yes
60029,30,65,yes
60030,82,74,yes
60031,89,21,yes
60032,99,95,yes
60033,53,14,no
60034,24,14,no
60035,34,24,no
60036,98,9,yes
60037,66,34,yes
60038,30,75,yes
60039,5,20,no
60040,2,58,no
60041,44,98,yes
60042,11,76,yes
60043,34,89,yes
60044,92,79,yes
60045,91,24,yes
60046,76,59,yes
60047,11,84,yes
60048,59,25,no
60049,45,10,no
60050,71,58,yes
60051,38,58,no
60052,57,82,yes
60053,51,8,no
60054,57,75,yes
60055,38,100,yes
60056,10,2,no
60057,5,97,yes
60058,32,82,yes
60059,20,14,no
60060,38,53,no
60061,79,86,yes
60062,23,63,yes
60063,42,13,no
60064,61,87,yes
60065,50,1,no
60066,98,96,yes
60067,9,49,no
60068,68,25,yes
60069,14,34,no
60070,59,44,no
60071,79,70,yes
60072,3,69,yes
60073,36,30,no
60074,49,76,yes
60075,2,90,yes
60076,25,81,yes
60077,27,54,no
60078,90,43,yes
60079,54,11,no
60080,37,56,no
60081,78,61,yes
60082,59,46,no
60083,90,38,yes
60084,35,22,no
60085,10,17,no
60086,5,78,yes
60087,69,52,yes
60088,10,37,no
60089,11,26,no
60090,98,23,yes
60091,39,15,no
60092,33,7,no
60093,81,26,yes
60094,19,76,yes
60095,61,66,yes
60096,27,97,yes
60097,57,7,no
60098,8,76,yes
60099,23,84,yes
60100,73,8,yes
60101,79,92,yes
60102,65,91,yes
60103,90,96,yes
60104,83,73,yes
60105,89,74,yes
60106,20,62,yes
60107,13,25,no
60108,70,25,yes
60109,81,87,yes
60110,9,18,no
60111,42,89,yes
60112,33,73,yes
60113,43,8,no
60114,91,6,yes
60115,43,9,no
60116,47,86,yes
60117,54,82,yes
60118,95,53,yes
60119,14,23,no
60120,70,55,yes
60121,98,92,yes
60122,78,85,yes
60123,59,100,yes
60124,20,16,no
60125,10,85,yes
60126,22,73,yes
60127,22,7,no
60128,45,35,no
60129,14,55,no
60130,19,27,no
60131,49,62,yes
60132,52,69,yes
60133,3,73,yes
60134,33,56,no
60135,80,18,yes
60136,74,29,yes
60137,48,72,yes
60138,83,76,yes
60139,51,85,yes
60140,12,26,no
60141,67,81,yes
60142,96,25,yes
60143,59,25,no
60144,41,59,no
60145,83,27,yes
60146,53,12,no
60147,78,24,yes
60148,94,27,yes
60149,49,6,no
60150,54,48,no
60151,24,17,no
60152,22,55,no
60153,65,87,yes
60154,58,57,no
60155,63,27,yes
60156,35,14,no
60157,64,2,yes
60158,30,87,yes
60159,26,47,no
60160,16,44,no
60161,32,40,no
60162,39,92,yes
60163,86,20,yes
60164,22,9,no
60165,31,22,no
60166,20,50,no
60167,27,98,yes
60168,98,51,yes
60169,39,48,no
60170,78,39,yes
60171,66,13,yes
60172,52,91,yes
60173,2,80,yes
60174,49,2,no
60175,9,80,yes
60176,86,82,yes
60177,41,73,yes
60178,42,16,no
60179,70,20,yes
60180,84,73,yes
60181,70,3,yes
60182,8,42,no
60183,42,98,yes
60184,51,82,yes
60185,88,88,yes
60186,87,77,yes
60187,3,39,no
60188,68,49,yes
60189,4,33,no
60190,66,74,yes
60191,19,35,no
60192,96,28,yes
60193,46,74,yes
60194,47,80,yes
60195,62,27,yes
60196,42,33,no
60197,67,86,yes
60198,68,8,yes
60199,37,61,yes
60200,40,90,yes
60201,30,45,no
60202,77,42,yes
60203,62,45,yes
60204,94,97,yes
60205,36,88,yes
60206,64,95,yes
60207,66,44,yes
60208,22,97,yes
60209,36,79,yes
60210,36,29,no
60211,64,27,yes
60212,96,34,yes
60213,99,2,yes
60214,49,34,no
60215,83,48,yes
60216,53,99,yes
60217,64,8,yes
60218,67,65,yes
60219,49,62,yes
60220,75,30,yes
60221,88,48,yes
60222,54,49,no
60223,69,37,yes
60224,54,52,no
60225,20,24,no
60226,24,45,no
60227,63,42,yes
60228,17,65,yes
60229,79,20,yes
60230,49,91,yes
60231,2,16,no
60232,22,95,yes
60233,13,71,yes
60234,98,7,yes
60235,49,18,no
60236,62,97,yes
60237,57,65,yes
60238,38,5,no
60239,83,91,yes
60240,96,4,yes
60241,73,33,yes
60242,45,4,no
60243,70,18,yes
60244,58,10,no
60245,12,63,yes
60246,44,87,yes
60247,5,29,no
60248,27,52,no
60249,3,34,no
60250,16,99,yes
60251,100,16,yes
60252,57,84,yes
60253,80,41,yes
60254,65,76,yes
60255,46,3,no
60256,40,100,yes
60257,62,13,yes
60258,43,56,no
60259,70,37,yes
60260,32,51,no
60261,70,75,yes
60262,36,23,no
60263,22,34,no
60264,62,86,yes
60265,15,90,yes
60266,93,51,yes
60267,37,23,no
60268,95,73,yes
60269,69,46,yes
60270,48,20,no
60271,84,76,yes
60272,92,86,yes
60273,33,81,yes
60274,70,83,yes
60275,30,94,yes
60276,9,40,no
60277,53,99,yes
60278,17,19,no
60279,6,38,no
60280,70,33,yes
60281,23,12,no
60282,28,10,no
60283,17,71,yes
60284,42,85,yes
60285,30,61,yes
60286,64,78,yes
60287,42,45,no
60288,59,72,yes
60289,7,48,no
60290,8,92,yes
60291,87,37,yes
60292,31,93,yes
60293,55,89,yes
60294,83,13,yes
60295,42,10,no
60296,22,4,no
60297,21,42,no
60298,75,27,yes
60299,46,66,yes
60300,24,6,no
60301,7,55,no
60302,39,77,yes
60303,59,86,yes
60304,37,52,no
60305,93,32,yes
60306,93,89,yes
60307,84,85,yes
60308,96,78,yes
60309,92,95,yes
60310,52,78,yes
60311,4,18,no
60312,81,36,yes
60313,88,60,yes
60314,43,47,no
60315,90,44,yes
60316,39,97,yes
60317,68,21,yes
60318,76,36,yes
60319,41,60,no
60320,61,24,yes
60321,5,72,yes
60322,25,58,no
60323,56,51,no
60324,53,72,yes
60325,1,79,yes
60326,14,16,no
60327,82,65,yes
60328,6,81,yes
60329,67,100,yes
60330,68,63,yes
60331,62,13,yes
60332,94,64,yes
60333,53,54,no
60334,84,63,yes
60335,46,23,no
60336,32,24,no
60337,34,74,yes
60338,33,82,yes
60339,9,13,no
60340,71,51,yes
60341,23,21,no
60342,42,20,no
60343,76,94,yes
60344,80,67,yes
60345,3,16,no
60346,94,35,yes
60347,89,83,yes
60348,91,86,yes
60349,50,11,no
60350,18,78,yes
60351,55,57,no
60352,67,64,yes
60353,41,88,yes
60354,6,57,no
60355,56,30,no
60356,77,46,yes
60357,26,98,yes
60358,68,72,yes
60359,28,6,no
60360,25,43,no
60361,8,70,yes
60362,57,21,no
60363,53,86,yes
60364,2,76,yes
60365,72,1,yes
60366,90,17,yes
60367,9,79,yes
60368,4,8,no
60369,69,92,yes
60370,90,60,yes
60371,6,34,no
60372,60,45,no
60373,34,59,no
60374,42,90,yes
60375,92,13,yes
60376,2,23,no
60377,96,70,yes
60378,97,29,yes
60379,76,64,yes
60380,24,99,yes
60381,59,84,yes
60382,69,49,yes
60383,46,34,no
60384,88,72,yes
60385,24,82,yes
60386,32,35,no
60387,78,18,yes
60388,100,37,yes
60389,96,33,yes
60390,25,21,no
60391,77,9,yes
60392,32,100,yes
60393,43,5,no
60394,17,6,no
60395,92,59,yes
60396,5,78,yes
60397,9,90,yes
60398,47,90,yes
60399,88,10,yes
60400,82,83,yes
60401,73,63,yes
60402,16,44,no
60403,43,41,no
60404,20,98,yes
60405,84,1,yes
60406,58,86,yes
60407,30,86,yes
60408,36,15,no
60409,99,25,yes
60410,4,58,no
60411,39,63,yes
60412,72,87,yes
60413,21,99,yes
60414,89,67,yes
60415,77,73,yes
60416,69,96,yes
60417,36,73,yes
60418,68,32,yes
60419,22,48,no
60420,56,47,no
60421,3,38,no
60422,41,86,yes
60423,4,92,yes
60424,23,30,no
60425,82,68,yes
60426,29,81,yes
60427,9,20,no
60428,86,9,yes
60429,56,64,yes
60430,34,37,no
60431,85,81,yes
60432,57,63,yes
60433,54,99,yes
60434,80,43,yes
60435,81,53,yes
60436,48,100,yes
60437,7,10,no
60438,55,43,no
60439,58,94,yes
60440,74,42,yes
60441,99,68,yes
60442,85,85,yes
60443,50,41,no
60444,54,89,yes
60445,56,86,yes
60446,96,80,yes
60447,58,19,no
60448,82,58,yes
60449,39,98,yes
60450,4,4,no
60451,98,35,yes
60452,77,82,yes
60453,78,40,yes
60454,90,27,yes
60455,16,93,yes
60456,28,90,yes
60457,8,7,no
60458,25,58,no
60459,42,59,no
60460,80,81,yes
60461,49,16,no
60462,41,5,no
60463,92,44,yes
60464,41,74,yes
60465,88,2,yes
60466,80,57,yes
60467,82,36,yes
60468,89,11,yes
60469,76,35,yes
60470,35,30,no
60471,35,16,no
60472,53,74,yes
60473,56,26,no
60474,65,65,yes
60475,18,5,no
60476,19,56,no
60477,28,67,yes
60478,25,1,no
60479,35,35,no
60480,82,26,yes
60481,94,10,yes
60482,94,7,yes
60483,95,39,yes
60484,44,35,no
60485,33,50,no
60486,40,15,no
60487,45,90,yes
60488,71,97,yes
60489,50,100,yes
60490,81,15,yes
60491,83,44,yes
60492,25,26,no
60493,22,99,yes
60494,12,65,yes
60495,46,21,no
60496,80,19,yes
60497,44,29,no
60498,42,88,yes
60499,100,58,yes
60500,38,97,yes
60501,98,22,yes
60502,87,38,yes
60503,96,94,yes
60504,17,42,no
60505,96,20,yes
60506,51,91,yes
60507,94,4,yes
60508,20,33,no
60509,47,98,yes
60510,61,48,yes
60511,1,40,no
60512,86,65,yes
60513,13,29,no
60514,3,70,yes
60515,70,65,yes
60516,1,67,yes
60517,41,17,no
60518,71,87,yes
60519,29,42,no
60520,71,1,yes
60521,88,80,yes
60522,18,36,no
60523,71,2,yes
60524,1,49,no
60525,33,89,yes
60526,58,10,no
60527,26,66,yes
60528,36,6,no
60529,20,34,no
60530,1,33,no
60531,11,68,yes
60532,75,76,yes
60533,20,36,no
60534,30,34,no
60535,9,92,yes
60536,28,81,yes
60537,1,58,no
60538,3,42,no
60539,62,86,yes
60540,31,64,yes
60541,70,73,yes
60542,60,71,yes
60543,52,27,no
60544,83,64,yes
60545,20,92,yes
60546,81,11,yes
60547,39,99,yes
60548,28,99,yes
60549,81,33,yes
60550,47,65,yes
60551,61,24,yes
60552,9,12,no
60553,43,42,no
60554,60,52,no
60555,62,6,yes
60556,74,31,yes
60557,46,27,no
60558,33,34,no
60559,68,69,yes
60560,7,24,no
60561,94,20,yes
60562,51,38,no
60563,80,27,yes
60564,61,73,yes
60565,74,7,yes
60566,90,78,yes
60567,15,8,no
60568,72,43,yes
60569,31,90,yes
60570,51,98,yes
60571,19,75,yes
60572,10,98,yes
60573,47,69,yes
60574,95,50,yes
60575,91,9,yes
60576,18,38,no
60577,73,74,yes
60578,94,37,yes
60579,28,80,yes
60580,1,59,no
60581,65,41,yes
60582,33,59,no
60583,92,45,yes
60584,23,33,no
60585,63,22,yes
60586,10,94,yes
60587,67,79,yes
60588,78,88,yes
60589,33,58,no
60590,21,52,no
60591,48,1,no
60592,6,63,yes
60593,52,17,no
60594,46,43,no
60595,60,17,no
60596,87,62,yes
60597,55,25,no
60598,32,49,no
60599,19,64,yes
60600,49,94,yes
60601,96,92,yes
60602,85,3,yes
60603,95,93,yes
60604,84,75,yes
60605,13,88,yes
60606,98,69,yes
60607,73,11,yes
60608,9,6,no
60609,45,73,yes
60610,73,6,yes
60611,68,33,yes
60612,43,30,no
60613,64,72,yes
60614,19,58,no
60615,1,24,no
60616,2,24,no
60617,14,82,yes
60618,95,37,yes
60619,82,89,yes
60620,62,91,yes
60621,51,17,no
60622,83,28,yes
60623,86,31,yes
60624,96,93,yes
60625,39,29,no
60626,15,58,no
60627,1,91,yes
60628,22,65,yes
60629,36,35,no
60630,58,30,no
60631,33,36,no
60632,13,82,yes
60633,80,42,yes
60634,6,3,no
60635,71,99,yes
60636,78,99,yes
60637,64,33,yes
60638,72,41,yes
60639,52,67,yes
60640,13,69,yes
60641,51,75,yes
60642,2,76,yes
60643,100,16,yes
60644,93,38,yes
60645,23,57,no
60646,12,40,no
60647,3,83,yes
60648,42,27,no
60649,81,75,yes
60650,9,45,no
60651,22,51,no
60652,100,82,yes
60653,23,36,no
60654,79,83,yes
60655,29,22,no
60656,67,93,yes
60657,64,10,yes
60658,24,22,no
60659,38,73,yes
60660,65,15,yes
60661,57,18,no
60662,100,19,yes
60663,45,92,yes
60664,19,35,no
60665,76,97,yes
60666,24,92,yes
60667,60,39,no
60668,17,41,no
60669,31,49,no
60670,39,69,yes
60671,76,53,yes
60672,52,70,yes
60673,2,43,no
60674,82,45,yes
60675,84,30,yes
60676,95,71,yes
60677,24,23,no
60678,89,87,yes
60679,41,66,yes
60680,48,67,yes
60681,98,16,yes
60682,93,71,yes
60683,35,93,yes
60684,89,34,yes
60685,59,69,yes
60686,67,83,yes
60687,31,55,no
60688,25,23,no
60689,34,78,yes
60690,70,87,yes
60691,2,12,no
60692,85,8,yes
60693,54,75,yes
60694,28,20,no
60695,24,46,no
60696,59,32,no
60697,18,68,yes
60698,58,27,no
60699,81,81,yes
60700,3,38,no
60701,36,15,no
60702,97,78,yes
60703,56,83,yes
60704,24,46,no
60705,71,87,yes
60706,96,83,yes
60707,95,98,yes
60708,60,89,yes
60709,95,85,yes
60710,28,81,yes
60711,78,51,yes
60712,13,79,yes
60713,22,67,yes
60714,68,77,yes
60715,86,78,yes
60716,17,6,no
60717,79,82,yes
60718,83,26,yes
60719,69,32,yes
60720,60,27,no
60721,28,92,yes
60722,57,67,yes
60723,26,20,no
60724,44,10,no
60725,97,75,yes
60726,20,46,no
60727,97,60,yes
60728,9,64,yes
60729,46,49,no
60730,54,89,yes
60731,97,16,yes
60732,42,30,no
60733,24,83,yes
60734,41,63,yes
60735,51,48,no
60736,8,45,no
60737,50,29,no
60738,22,37,no
60739,24,53,no
60740,71,54,yes
60741,60,2,no
60742,73,15,yes
60743,65,60,yes
60744,14,1,no
60745,27,5,no
60746,39,34,no
60747,74,23,yes
60748,71,98,yes
60749,92,31,yes
60750,49,27,no
60751,79,19,yes
60752,6,15,no
60753,55,27,no
60754,84,98,yes
60755,8,46,no
60756,68,81,yes
60757,26,51,no
60758,69,79,yes
60759,56,88,yes
60760,14,5,no
60761,24,50,no
60762,58,50,no
60763,1,59,no
60764,87,48,yes
60765,18,30,no
60766,29,89,yes
60767,33,52,no
60768,17,6,no
60769,72,95,yes
60770,30,99,yes
60771,12,65,yes
60772,52,76,yes
60773,38,43,no
60774,70,65,yes
60775,25,16,no
60776,15,43,no
60777,54,42,no
60778,5,86,yes
60779,60,79,yes
60780,1,31,no
60781,98,35,yes
60782,8,22,no
60783,8,65,yes
60784,87,32,yes
60785,29,37,no
60786,32,13,no
60787,59,71,yes
60788,8,66,yes
60789,86,78,yes
60790,77,67,yes
60791,14,58,no
60792,46,49,no
60793,52,78,yes
60794,28,23,no
60795,28,86,yes
60796,5,73,yes
60797,39,83,yes
60798,89,36,yes
60799,28,57,no
60800,12,56,no
60801,57,85,yes
60802,12,61,yes
60803,38,33,no
60804,73,83,yes
60805,95,23,yes
60806,76,86,yes
60807,16,6,no
60808,74,78,yes
60809,94,75,yes
60810,14,43,no
60811,99,11,yes
60812,57,66,yes
60813,51,79,yes
60814,17,65,yes
60815,44,16,no
60816,63,48,yes
60817,84,20,yes
60818,44,18,no
60819,66,20,yes
60820,98,79,yes
60821,23,28,no
60822,58,60,no
60823,65,9,yes
60824,4,7,no
60825,64,81,yes
60826,56,32,no
60827,72,62,yes
60828,2,28,no
60829,84,23,yes
60830,28,14,no
60831,16,88,yes
60832,16,23,no
60833,70,73,yes
60834,58,21,no
60835,74,16,yes
60836,37,18,no
60837,46,77,yes
60838,35,84,yes
60839,83,51,yes
60840,90,15,yes
60841,83,85,yes
60842,38,82,yes
60843,29,67,yes
60844,74,53,yes
60845,10,50,no
60846,84,47,yes
60847,5,43,no
60848,85,73,yes
60849,32,43,no
60850,52,57,no
60851,94,11,yes
60852,77,47,yes
60853,56,41,no
60854,12,41,no
60855,47,63,yes
60856,31,49,no
60857,5,25,no
60858,19,92,yes
60859,68,27,yes
60860,11,92,yes
60861,49,10,no
60862,67,51,yes
60863,92,95,yes
60864,70,57,yes
60865,35,1,no
60866,18,39,no
60867,40,58,no
60868,80,30,yes
60869,49,24,no
60870,82,32,yes
60871,89,94,yes
60872,36,86,yes
60873,47,74,yes
60874,100,82,yes
60875,65,98,yes
60876,53,20,no
60877,61,100,yes
60878,26,63,yes
60879,46,61,yes
60880,57,21,no
60881,94,63,yes
60882,96,48,yes
60883,62,51,yes
60884,64,84,yes
60885,64,46,yes
60886,16,6,no
60887,24,82,yes
60888,61,60,yes
60889,63,60,yes
60890,6,28,no
60891,10,35,no
60892,2,68,yes
60893,38,19,no
60894,38,44,no
60895,36,73,yes
60896,23,2,no
60897,40,15,no
60898,38,1,no
60899,46,42,no
60900,39,85,yes
60901,32,35,no
60902,31,89,yes
60903,31,10,no
60904,36,26,no
60905,15,67,yes
60906,44,90,yes
60907,75,17,yes
60908,90,19,yes
60909,4,71,yes
60910,81,97,yes
60911,24,100,yes
60912,18,77,yes
60913,38,83,yes
60914,41,55,no
60915,4,23,no
60916,56,20,no
60917,29,13,no
60918,49,6,no
60919,41,89,yes
60920,48,83,yes
60921,35,33,no
60922,41,13,no
60923,7,8,no
60924,40,58,no
60925,79,21,yes
60926,67,50,yes
60927,71,44,yes
60928,15,4,no
60929,45,2,no
60930,57,4,no
60931,24,51,no
60932,21,98,yes
60933,46,25,no
60934,44,65,yes
60935,19,65,yes
60936,41,7,no
60937,86,55,yes
60938,80,27,yes
60939,86,7,yes
60940,81,97,yes
60941,26,51,no
60942,13,51,no
60943,20,7,no
60944,42,65,yes
60945,36,83,yes
60946,46,97,yes
60947,21,56,no
60948,71,24,yes
60949,98,82,yes
60950,71,55,yes
60951,93,44,yes
60952,59,42,no
60953,70,35,yes
60954,79,9,yes
60955,32,100,yes
60956,77,80,yes
60957,42,19,no
60958,66,41,yes
60959,48,83,yes
60960,67,94,yes
60961,8,97,yes
60962,13,65,yes
60963,46,54,no
60964,92,86,yes
60965,27,17,no
60966,26,41,no
60967,95,10,yes
60968,52,70,yes
60969,70,97,yes
60970,23,53,no
60971,97,45,yes
60972,32,66,yes
60973,59,23,no
60974,41,88,yes
60975,39,51,no
60976,87,93,yes
60977,81,17,yes
60978,11,4,no
60979,46,77,yes
60980,29,86,yes
60981,64,15,yes
60982,48,71,yes
60983,100,52,yes
60984,36,2,no
60985,53,15,no
60986,7,12,no
60987,35,19,no
60988,73,90,yes
60989,85,66,yes
60990,36,12,no
60991,43,33,no
60992,13,39,no
60993,62,40,yes
60994,42,98,yes
60995,28,7,no
60996,59,10,no
60997,69,62,yes
60998,96,49,yes
60999,53,95,yes
61000,36,41,no
61001,48,33,no
61002,29,62,yes
61003,7,92,yes
61004,31,6,no
61005,42,28,no
61006,26,7,no
61007,44,69,yes
61008,74,21,yes
61009,68,70,yes
61010,42,59,no
61011,14,57,no
61012,12,1,no
61013,22,3,no
61014,72,24,yes
61015,38,26,no
61016,84,52,yes
61017,92,58,yes
61018,97,86,yes
61019,14,40,no
61020,42,22,no
61021,92,67,yes
61022,89,81,yes
61023,26,10,no
61024,6,36,no
61025,35,11,no
61026,59,66,yes
61027,43,6,no
61028,39,91,yes
61029,48,99,yes
61030,12,41,no
61031,5,61,yes
61032,28,38,no
61033,12,80,yes
61034,83,24,yes
61035,55,31,no
61036,77,28,yes
61037,5,14,no
61038,24,95,yes
61039,70,3,yes
61040,71,63,yes
61041,24,91,yes
61042,75,35,yes
61043,16,92,yes
61044,5,32,no
61045,32,39,no
61046,70,2,yes
61047,25,20,no
61048,40,9,no
61049,83,23,yes
61050,34,16,no
61051,1,42,no
61052,12,51,no
61053,35,21,no
61054,22,63,yes
61055,53,19,no
61056,75,2,yes
61057,21,1,no
61058,36,90,yes
61059,13,72,yes
61060,30,97,yes
61061,82,62,yes
61062,5,83,yes
61063,67,59,yes
61064,24,85,yes
61065,78,17,yes
61066,11,71,yes
61067,62,91,yes
61068,22,54,no
61069,97,86,yes
61070,41,15,no
61071,49,2,no
61072,88,9,yes
